%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,0.0115,0.0330,91710,0.0445
DATA,0.1365,0.0012,91735,0.1377
DATA,0.0943,-0.0205,91759,0.0738
DATA,0.0018,0.0661,91784,0.0679
DATA,0.0424,-0.0239,91808,0.0185
DATA,0.1335,-0.0507,91833,0.0828
DATA,0.1822,-0.0377,91858,0.1445
DATA,0.0332,0.0320,91882,0.0652
DATA,0.1422,-0.0188,91907,0.1234
DATA,0.0667,0.1211,91931,0.1878
DATA,0.0236,-0.1726,91968,-0.1490
DATA,0.1621,0.0112,91993,0.1733
DATA,0.0931,-0.0565,92017,0.0366
DATA,0.2187,-0.0610,92042,0.1577
DATA,0.1020,-0.1677,92066,-0.0657
DATA,0.1335,-0.0514,92091,0.0821
DATA,0.0727,0.0832,92116,0.1559
DATA,0.0395,0.0366,92140,0.0760
DATA,0.0384,-0.0780,92165,-0.0396
DATA,0.1151,0.0180,92189,0.1331
DATA,0.0957,-0.0069,92214,0.0888
DATA,0.1005,0.0584,92238,0.1589
DATA,0.0504,0.0356,92263,0.0859
DATA,0.1855,0.0143,92300,0.1997
DATA,0.0491,-0.0286,92324,0.0204
DATA,0.1334,-0.0102,92349,0.1233
DATA,0.1836,-0.0051,92374,0.1785
DATA,0.1218,0.0263,92398,0.1480
DATA,0.1254,0.0503,92423,0.1756
DATA,0.0455,-0.0168,92447,0.0288
DATA,0.1066,-0.0289,92472,0.0777
DATA,0.1578,0.0112,92496,0.1690
DATA,0.0759,0.0069,92521,0.0828
DATA,0.0298,-0.0086,92546,0.0211
DATA,0.0264,0.0661,92570,0.0925
DATA,0.0588,-0.0377,92595,0.0210
DATA,0.0548,-0.0211,92619,0.0337
DATA,0.0299,-0.0587,92656,-0.0288
DATA,0.1209,-0.0034,92681,0.1174
DATA,0.1009,-0.0022,92705,0.0987
DATA,0.1250,0.0001,92730,0.1251
DATA,0.0796,-0.0055,92754,0.0741
DATA,0.0403,0.0655,92779,0.1058
DATA,0.0245,0.0275,92804,0.0519
DATA,0.1230,-0.0397,92828,0.0833
DATA,0.0566,0.0129,92853,0.0694
DATA,-0.0128,0.0249,92877,0.0121
DATA,0.1605,0.0928,92902,0.2534
DATA,0.0632,0.0283,92926,0.0915
DATA,0.0275,0.0528,92951,0.0803
DATA,0.0734,0.0609,92988,0.1344
DATA,0.1102,0.0429,93012,0.1531
DATA,0.0481,0.0438,93037,0.0920
DATA,-0.0240,-0.0738,93062,-0.0978
DATA,0.1328,0.0194,93086,0.1522
DATA,0.1061,0.0362,93111,0.1422
DATA,-0.0178,-0.0683,93135,-0.0861
DATA,-0.0108,0.0286,93160,0.0177
DATA,0.0381,-0.0425,93184,-0.0045
DATA,0.0275,0.0387,93209,0.0662
DATA,0.0764,-0.1007,93233,-0.0243
DATA,0.0933,0.0185,93258,0.1118
DATA,0.0958,-0.0559,93283,0.0399
DATA,0.1122,0.0802,93307,0.1924
DATA,0.0892,-0.0940,93344,-0.0048
DATA,0.0544,0.0816,93369,0.1360
DATA,0.0198,-0.0320,93393,-0.0122
DATA,0.0125,-0.0923,93418,-0.0798
DATA,0.0966,-0.0839,93442,0.0128
DATA,-0.0190,-0.0581,93467,-0.0770
DATA,0.0316,0.1279,93491,0.1595
DATA,-0.0035,0.0212,93516,0.0176
DATA,0.0643,0.1296,93541,0.1939
DATA,0.1089,-0.0119,93565,0.0970
DATA,0.1439,-0.0262,93590,0.1178
DATA,0.1194,0.1232,93614,0.2426
DATA,0.0830,-0.0131,93639,0.0699
DATA,0.1364,0.1562,93676,0.2926
DATA,0.1161,0.0139,93700,0.1300
DATA,0.0321,-0.0563,93725,-0.0242
DATA,0.1058,-0.0883,93749,0.0175
DATA,0.0707,-0.1531,93774,-0.0824
DATA,0.1471,-0.0241,93799,0.1230
DATA,-0.0793,-0.0275,93823,-0.1068
DATA,0.1538,0.0929,93848,0.2467
DATA,0.0514,-0.0617,93872,-0.0104
DATA,0.1292,-0.0805,93897,0.0488
DATA,-0.0475,0.1145,93921,0.0670
DATA,0.0756,-0.0389,93946,0.0367
DATA,0.0449,-0.0656,93971,-0.0207
DATA,0.0882,-0.1039,93995,-0.0158
DATA,0.1597,0.1943,94032,0.3540
DATA,0.0411,-0.0413,94057,-0.0001
DATA,-0.0667,-0.1065,94081,-0.1732
DATA,-0.0697,-0.0314,94106,-0.1011
DATA,-0.0836,-0.0137,94130,-0.0973
DATA,0.0820,0.0993,94155,0.1813
DATA,0.0456,-0.0519,94179,-0.0063
DATA,0.0276,0.1326,94204,0.1603
DATA,-0.0171,-0.0656,94229,-0.0827
DATA,0.1140,-0.0493,94253,0.0647
DATA,0.0624,0.0512,94278,0.1136
DATA,0.0444,0.0115,94302,0.0559
DATA,0.1684,0.0038,94327,0.1723
DATA,0.0949,-0.0596,94364,0.0352
DATA,0.0251,-0.0538,94388,-0.0287
DATA,0.1024,0.0081,94413,0.1105
DATA,0.0420,-0.0957,94437,-0.0537
DATA,-0.0198,-0.0761,94462,-0.0959
DATA,0.0503,-0.0412,94487,0.0091
DATA,0.0555,0.0144,94511,0.0699
DATA,0.0118,-0.0307,94536,-0.0189
DATA,-0.0487,0.0121,94560,-0.0366
DATA,0.0209,-0.0631,94585,-0.0422
DATA,0.0795,0.1352,94609,0.2147
DATA,0.0316,-0.0363,94634,-0.0047
DATA,0.0316,-0.1021,94659,-0.0705
DATA,0.1532,-0.0067,94683,0.1465
DATA,-0.0087,0.0009,94720,-0.0078
DATA,0.0504,0.0709,94745,0.1213
DATA,0.0367,0.0588,94769,0.0955
DATA,0.0701,-0.0308,94794,0.0393
DATA,0.0608,0.0359,94818,0.0968
DATA,0.1391,0.0454,94843,0.1845
DATA,0.0565,-0.0466,94867,0.0099
DATA,0.1131,0.0347,94892,0.1478
DATA,0.0170,0.0246,94917,0.0416
DATA,-0.0150,-0.0387,94941,-0.0537
DATA,0.0556,-0.0615,94966,-0.0060
DATA,0.0535,-0.0088,94990,0.0447
DATA,0.0425,-0.0783,95015,-0.0358
DATA,0.1127,-0.0234,95052,0.0893
DATA,-0.0110,-0.0776,95076,-0.0886
DATA,0.1072,-0.1598,95101,-0.0526
DATA,0.0656,-0.0302,95125,0.0355
DATA,0.0705,0.1104,95150,0.1809
DATA,0.0358,0.0115,95175,0.0473
DATA,0.1021,-0.0467,95199,0.0555
DATA,-0.0678,-0.0862,95224,-0.1540
DATA,-0.0657,0.0251,95248,-0.0406
DATA,0.1034,-0.0512,95273,0.0522
DATA,0.1161,0.0622,95297,0.1784
DATA,0.0203,0.0423,95322,0.0627
DATA,0.0949,-0.0086,95347,0.0863
DATA,0.0556,-0.0145,95371,0.0410
DATA,-0.0289,-0.0068,95408,-0.0357
DATA,0.0466,0.0342,95433,0.0808
DATA,0.0354,-0.0347,95457,0.0006
DATA,-0.0049,-0.0315,95482,-0.0365
DATA,0.1121,0.1026,95506,0.2147
DATA,0.0588,0.0263,95531,0.0851
DATA,0.0781,0.0226,95555,0.1007
DATA,0.0044,0.0348,95580,0.0392
DATA,0.0302,-0.0972,95605,-0.0670
DATA,0.0301,0.0234,95629,0.0535
DATA,0.0122,0.0149,95654,0.0272
DATA,0.0507,-0.0213,95678,0.0295
DATA,0.1384,0.0190,95703,0.1574
DATA,0.0289,0.0392,95740,0.0681
DATA,0.0960,-0.0397,95764,0.0563
DATA,0.1018,0.0092,95789,0.1110
DATA,0.0615,-0.1293,95813,-0.0678
DATA,0.1192,-0.0336,95838,0.0857
DATA,0.0405,0.0316,95863,0.0721
DATA,0.0477,0.0156,95887,0.0633
DATA,0.1328,-0.0494,95912,0.0833
DATA,0.1440,0.0396,95936,0.1836
DATA,0.1693,-0.0496,95961,0.1197
DATA,0.0532,0.0452,95985,0.0984
DATA,0.0303,-0.0428,96010,-0.0124
DATA,0.0527,0.1533,96035,0.2059
DATA,0.0288,-0.0857,96059,-0.0569
DATA,0.1327,-0.0229,96096,0.1097
DATA,0.0112,0.0958,96121,0.1070
