%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,0.3607,0.7181,134450,1.0789
DATA,0.4445,0.8801,134475,1.3246
DATA,0.5393,0.8747,134499,1.4140
DATA,0.4883,0.7548,134524,1.2431
DATA,0.5423,0.8837,134548,1.4260
DATA,0.4599,0.7748,134573,1.2347
DATA,0.5170,0.8050,134598,1.3220
DATA,0.3996,0.7823,134622,1.1819
DATA,0.4722,0.8445,134647,1.3167
DATA,0.5028,0.8737,134671,1.3765
DATA,0.5324,0.8333,134696,1.3657
DATA,0.5293,0.8768,134720,1.4062
DATA,0.4667,0.8808,134757,1.3474
DATA,0.3904,0.7688,134782,1.1592
DATA,0.4778,0.9023,134806,1.3801
DATA,0.4341,0.9094,134831,1.3435
DATA,0.4843,0.7594,134855,1.2437
DATA,0.4443,0.7487,134880,1.1930
DATA,0.5663,0.8039,134904,1.3702
DATA,2.6304,0.7134,134929,3.3438
DATA,6.3048,1.3465,134953,7.6513
DATA,9.1225,2.4747,134978,11.5972
DATA,11.2806,3.3852,135002,14.6658
DATA,12.7590,4.4377,135027,17.1967
DATA,13.9267,5.3862,135051,19.3129
DATA,15.0562,6.8129,135088,21.8691
DATA,16.3386,7.4798,135113,23.8184
DATA,16.6679,7.7687,135137,24.4367
DATA,16.4962,7.9173,135162,24.4136
DATA,16.1172,8.1216,135186,24.2389
DATA,15.8903,8.5591,135211,24.4494
DATA,15.6506,8.9276,135235,24.5781
DATA,15.9054,9.2458,135260,25.1513
DATA,16.7122,10.1504,135284,26.8626
DATA,17.6598,10.9933,135309,28.6530
DATA,17.8963,11.0718,135334,28.9681
DATA,17.3745,10.4776,135358,27.8521
DATA,17.2143,10.1635,135383,27.3778
DATA,17.5526,10.3904,135407,27.9430
DATA,17.7049,10.7346,135444,28.4395
DATA,18.0806,10.9914,135468,29.0720
DATA,18.4963,10.9453,135493,29.4416
DATA,18.1583,11.1590,135518,29.3174
DATA,17.5476,10.6120,135542,28.1596
DATA,17.0486,9.5940,135567,26.6426
DATA,16.0952,8.2325,135591,24.3277
DATA,14.0028,6.1241,135616,20.1269
DATA,9.7021,2.6999,135640,12.4021
DATA,4.6521,0.7793,135665,5.4314
DATA,0.5179,0.5692,135689,1.0871
DATA,0.4259,0.9519,135714,1.3778
DATA,0.4673,0.7439,135738,1.2112
DATA,0.4564,0.8738,135763,1.3302
DATA,0.5600,0.9555,135800,1.5155
DATA,0.6064,0.8046,135824,1.4110
DATA,0.5178,0.7578,135849,1.2756
DATA,0.4530,0.9042,135873,1.3572
DATA,0.5228,0.8939,135898,1.4167
DATA,0.4594,0.8168,135922,1.2762
DATA,0.5156,0.8372,135947,1.3528
DATA,0.4913,0.9188,135971,1.4101
DATA,0.4997,0.8705,135996,1.3701
DATA,0.5016,0.9122,136020,1.4138
DATA,0.4578,0.6937,136045,1.1515
DATA,0.4492,0.8076,136070,1.2568
DATA,0.7598,0.8729,136094,1.6327
DATA,4.0141,0.6877,136131,4.7017
DATA,7.6460,0.7638,136155,8.4098
DATA,8.9952,0.7605,136180,9.7557
DATA,9.0532,0.7757,136205,9.8288
DATA,10.5513,1.4807,136229,12.0319
DATA,12.7797,2.2820,136254,15.0617
DATA,13.9027,3.1045,136278,17.0072
DATA,14.3143,2.9990,136303,17.3133
DATA,14.2136,2.4344,136327,16.6480
DATA,14.6784,2.4096,136352,17.0880
DATA,14.6440,2.7074,136376,17.3514
DATA,14.7193,2.5346,136401,17.2539
DATA,14.6036,2.2677,136425,16.8713
DATA,14.3286,2.1929,136450,16.5215
DATA,13.4584,1.9077,136487,15.3661
DATA,11.6324,1.3632,136511,12.9957
DATA,9.9139,0.8219,136536,10.7358
DATA,7.0199,0.7832,136560,7.8031
DATA,3.5097,0.9268,136585,4.4365
DATA,0.8998,0.7694,136609,1.6692
DATA,0.3478,0.7456,136634,1.0933
DATA,0.4009,0.8667,136658,1.2676
DATA,0.4875,0.8627,136683,1.3502
DATA,0.5081,0.6603,136707,1.1683
DATA,0.4550,0.8160,136732,1.2710
DATA,0.4708,0.7885,136756,1.2592
DATA,0.5040,0.7609,136781,1.2650
DATA,0.5371,0.8836,136806,1.4207
DATA,0.4120,0.8696,136842,1.2817
DATA,0.5220,0.8029,136867,1.3249
DATA,0.4468,0.7592,136891,1.2060
DATA,0.4174,0.7463,136916,1.1637
DATA,0.4598,0.7773,136940,1.2371
DATA,0.3823,0.7801,136965,1.1624
DATA,0.3992,0.7492,136990,1.1485
DATA,0.5005,0.8519,137014,1.3524
DATA,0.4026,0.7477,137039,1.1503
DATA,0.4637,0.8505,137063,1.3142
DATA,0.7928,0.7950,137088,1.5878
DATA,1.9309,0.9450,137112,2.8759
DATA,3.9176,0.7618,137137,4.6793
DATA,4.7259,0.8858,137174,5.6118
DATA,5.1927,0.8890,137198,6.0817
DATA,6.0859,0.7124,137223,6.7983
DATA,7.4967,0.8747,137247,8.3715
DATA,8.8317,0.8771,137272,9.7088
DATA,10.2438,0.7996,137296,11.0434
DATA,11.1648,0.7514,137321,11.9162
DATA,11.7371,0.7555,137345,12.4926
DATA,12.2212,0.8337,137370,13.0549
DATA,12.4861,0.7363,137394,13.2225
DATA,13.1364,0.8251,137419,13.9615
DATA,13.6933,0.8780,137443,14.5713
DATA,14.2519,0.8301,137468,15.0820
DATA,14.8330,0.8063,137492,15.6393
DATA,14.8824,0.8597,137529,15.7421
DATA,15.1729,0.8196,137554,15.9925
DATA,14.7386,0.8445,137578,15.5830
DATA,13.7802,0.7986,137603,14.5787
DATA,12.3819,0.8557,137627,13.2376
DATA,10.6634,0.7896,137652,11.4531
DATA,9.4673,0.6865,137676,10.1538
DATA,9.5923,0.8602,137701,10.4525
DATA,9.1094,0.7727,137726,9.8821
DATA,8.6865,0.8982,137750,9.5846
DATA,7.5256,0.7569,137775,8.2825
DATA,4.9597,0.8079,137799,5.7676
DATA,2.0642,0.9616,137824,3.0258
DATA,0.2886,0.6943,137860,0.9829
DATA,0.4759,0.7029,137885,1.1789
DATA,0.4828,0.9217,137910,1.4046
DATA,0.4741,0.8509,137934,1.3250
DATA,0.4992,0.7840,137959,1.2832
DATA,0.5595,0.7598,137983,1.3194
DATA,0.4994,0.8465,138008,1.3458
DATA,0.4803,0.8904,138032,1.3707
DATA,0.4687,0.7776,138057,1.2463
DATA,0.4269,0.9236,138081,1.3505
DATA,0.5403,0.8123,138106,1.3527
DATA,0.4639,0.8074,138130,1.2713
DATA,0.4467,0.8076,138155,1.2543
DATA,0.5125,0.7398,138179,1.2523
DATA,0.4539,0.8170,138216,1.2709
DATA,0.3534,0.7030,138241,1.0563
DATA,0.3929,0.7005,138265,1.0934
DATA,0.5386,0.9021,138290,1.4407
DATA,0.5087,0.9170,138314,1.4257
DATA,0.5132,0.9399,138339,1.4532
DATA,0.5163,0.7554,138363,1.2717
DATA,0.4315,0.8475,138388,1.2790
DATA,0.4831,0.8505,138412,1.3336
DATA,0.4182,0.9107,138437,1.3288
DATA,0.3883,0.7338,138461,1.1221
DATA,0.4893,0.7783,138486,1.2676
DATA,0.5480,0.8672,138511,1.4152
DATA,0.5105,0.9102,138535,1.4207
DATA,0.4623,0.6538,138572,1.1160
DATA,0.3788,0.8464,138596,1.2253
DATA,0.5256,0.8205,138621,1.3461
DATA,1.0636,0.7994,138646,1.8630
DATA,1.8874,0.8361,138670,2.7235
DATA,2.8628,0.8190,138695,3.6818
DATA,4.1730,0.8941,138719,5.0671
DATA,6.3003,0.7939,138744,7.0942
DATA,8.9402,0.8193,138768,9.7595
DATA,11.4307,0.7861,138793,12.2168
DATA,13.9169,0.8590,138817,14.7759
DATA,15.1097,1.0435,138842,16.1532
DATA,15.6838,1.0175,138866,16.7013
DATA,17.6988,1.1822,138903,18.8810
DATA,19.9763,1.0614,138928,21.0377
DATA,20.6364,1.0868,138952,21.7232
DATA,20.1837,1.0300,138977,21.2137
DATA,19.3963,0.7684,139001,20.1647
DATA,18.6508,0.7901,139026,19.4409
DATA,18.5473,0.7408,139050,19.2880
DATA,19.1244,0.8184,139075,19.9427
DATA,18.8021,0.8634,139099,19.6656
DATA,17.0698,0.9065,139124,17.9763
DATA,14.5231,0.8174,139148,15.3405
DATA,11.2765,0.8933,139173,12.1697
DATA,8.2804,0.7932,139197,9.0736
DATA,6.3523,0.8636,139222,7.2159
DATA,2.5817,0.7761,139259,3.3578
DATA,0.3156,0.7612,139283,1.0768
DATA,0.4141,0.6362,139308,1.0503
DATA,0.4788,0.7190,139332,1.1979
DATA,0.5427,0.7315,139357,1.2742
DATA,0.4874,0.8707,139381,1.3581
DATA,0.4634,0.9371,139406,1.4006
DATA,0.5432,0.8393,139431,1.3825
DATA,0.5082,0.7475,139455,1.2557
DATA,0.4434,0.8244,139480,1.2678
DATA,0.4576,0.9420,139504,1.3996
DATA,0.5250,0.8837,139529,1.4088
DATA,0.4099,0.9194,139553,1.3293
DATA,0.5102,0.8451,139578,1.3553
DATA,0.4190,0.6834,139615,1.1024
DATA,0.4772,0.7789,139639,1.2561
DATA,0.4511,0.7021,139664,1.1532
DATA,0.5895,0.7629,139688,1.3524
DATA,0.4483,0.9620,139713,1.4104
DATA,0.4392,0.6655,139737,1.1047
DATA,0.4474,0.8323,139762,1.2797
DATA,0.4245,0.7970,139786,1.2215
DATA,0.4598,0.8101,139811,1.2699
DATA,0.4846,0.9201,139835,1.4047
DATA,0.5414,0.8392,139860,1.3806
DATA,0.4214,0.6930,139884,1.1144
DATA,0.4199,0.7713,139909,1.1912
DATA,0.3881,0.6202,139946,1.0083
DATA,0.4729,0.7982,139970,1.2711
DATA,0.4037,0.7458,139995,1.1494
DATA,0.5064,0.8411,140019,1.3474
DATA,0.4800,0.9165,140044,1.3964
DATA,0.4933,0.7404,140068,1.2337
DATA,0.4482,0.7750,140093,1.2232
DATA,0.5097,0.9119,140118,1.4216
DATA,0.5124,0.8295,140142,1.3419
DATA,0.5110,0.8712,140167,1.3822
DATA,0.4586,0.7502,140191,1.2088
DATA,0.3737,0.6719,140216,1.0456
DATA,0.3765,0.7905,140240,1.1669
DATA,0.4315,0.9497,140265,1.3813
DATA,0.4974,0.7543,140302,1.2517
DATA,0.5023,1.0283,140326,1.5305
DATA,0.4947,0.8242,140351,1.3189
DATA,2.1208,0.8980,140375,3.0187
DATA,4.2941,0.7984,140400,5.0925
DATA,6.3486,0.8397,140424,7.1883
DATA,6.5813,0.7990,140449,7.3804
DATA,5.9885,0.8319,140473,6.8204
DATA,5.4404,0.7644,140498,6.2048
DATA,5.8589,0.7759,140522,6.6348
DATA,6.6475,0.7531,140547,7.4006
DATA,6.7493,0.6543,140571,7.4036
DATA,6.2374,0.8451,140596,7.0825
DATA,5.8457,0.8472,140621,6.6929
DATA,5.7285,0.8866,140657,6.6152
DATA,6.5504,0.8138,140682,7.3641
DATA,7.2874,0.8407,140706,8.1281
DATA,7.0435,0.8496,140731,7.8931
DATA,5.5418,0.8681,140755,6.4099
DATA,3.8004,0.7753,140780,4.5757
DATA,3.2153,0.7894,140805,4.0048
DATA,2.9578,0.8101,140829,3.7679
DATA,1.4961,0.7334,140854,2.2294
DATA,0.4519,0.8214,140878,1.2733
DATA,0.4898,0.7459,140903,1.2357
DATA,0.4621,0.7601,140927,1.2222
DATA,0.4938,0.7937,140952,1.2875
DATA,0.4646,0.9391,140989,1.4037
DATA,0.4980,0.8296,141013,1.3276
DATA,0.5044,0.8766,141038,1.3809
DATA,0.5310,0.8003,141062,1.3313
DATA,0.5007,0.7520,141087,1.2527
DATA,0.5275,0.8684,141111,1.3959
DATA,0.4716,0.8741,141136,1.3456
DATA,0.4343,0.7715,141160,1.2059
DATA,0.5002,0.7607,141185,1.2608
DATA,0.4440,0.7373,141209,1.1813
DATA,0.3452,0.6460,141234,0.9912
DATA,0.4201,0.6491,141258,1.0692
DATA,0.3689,0.8135,141283,1.1824
DATA,0.2816,0.8071,141307,1.0887
DATA,0.3610,0.7340,141344,1.0950
DATA,0.5112,0.9948,141369,1.5060
DATA,0.7222,1.0098,141393,1.7320
DATA,0.7119,1.0920,141418,1.8039
DATA,0.6735,1.0483,141442,1.7218
DATA,0.5605,0.8862,141467,1.4467
DATA,0.4207,0.8031,141491,1.2238
DATA,0.5781,0.8883,141516,1.4663
DATA,0.4463,0.8906,141541,1.3368
DATA,0.1551,0.5777,141565,0.7328
DATA,0.1880,0.4697,141590,0.6577
DATA,0.2924,0.5038,141614,0.7962
DATA,0.7942,0.7086,141639,1.5028
DATA,0.5569,0.9348,141675,1.4918
DATA,0.0260,0.1303,141700,0.1563
DATA,-0.2901,-0.5102,141725,-0.8003
DATA,-0.0483,-0.3139,141749,-0.3622
DATA,-0.1304,0.0477,141774,-0.0827
DATA,-0.4198,-0.3104,141798,-0.7302
DATA,-0.4709,-0.4642,141823,-0.9351
DATA,-0.0394,-0.0411,141847,-0.0805
DATA,0.3521,0.3303,141872,0.6824
DATA,0.0177,0.1193,141896,0.1370
DATA,-0.2432,-0.0979,141921,-0.3410
DATA,-0.1161,-0.0682,141945,-0.1843
DATA,0.1009,0.2917,141970,0.3926
DATA,0.0928,0.0839,141994,0.1767
DATA,0.0689,0.1755,142031,0.2443
DATA,-0.2003,-0.2627,142056,-0.4630
DATA,-0.4375,-0.1716,142080,-0.6091
DATA,-0.1151,-0.0216,142105,-0.1367
DATA,-0.1185,-0.0397,142129,-0.1582
DATA,0.6062,-0.3699,142154,0.2362
DATA,-0.4267,-0.1318,142178,-0.5585
DATA,-0.0984,-0.0448,142203,-0.1432
DATA,0.0426,0.0310,142227,0.0735
DATA,-0.4729,-0.4833,142252,-0.9562
DATA,-0.0381,-0.1805,142277,-0.2186
DATA,0.0338,-0.0815,142301,-0.0477
DATA,-0.2689,0.0591,142326,-0.2098
DATA,0.1494,0.2957,142350,0.4451
DATA,0.1276,0.1917,142387,0.3194
DATA,-0.7521,0.0354,142412,-0.7167
DATA,-0.0268,0.1851,142436,0.1583
DATA,0.0050,-0.0780,142461,-0.0730
DATA,0.0005,-0.0880,142485,-0.0875
DATA,0.0449,0.1653,142510,0.2102
DATA,-0.2190,0.0143,142534,-0.2047
DATA,-0.0574,0.0017,142559,-0.0556
DATA,0.0844,-0.0089,142583,0.0754
DATA,0.0078,-0.0400,142608,-0.0322
DATA,0.0505,0.0024,142632,0.0529
DATA,-0.0095,-0.0476,142657,-0.0571
DATA,0.0015,-0.0775,142681,-0.0760
DATA,-0.0851,-0.0109,142718,-0.0959
DATA,-0.0012,0.0668,142743,0.0656
DATA,-0.0099,0.0198,142767,0.0099
DATA,-0.0316,-0.0141,142792,-0.0457
DATA,-0.0168,-0.0043,142816,-0.0211
DATA,0.0188,-0.0632,142841,-0.0443
DATA,-0.0133,-0.0258,142865,-0.0391
DATA,-0.0097,-0.0640,142890,-0.0738
DATA,0.0767,-0.0093,142914,0.0673
DATA,0.0307,0.0042,142939,0.0350
DATA,0.0173,0.0511,142964,0.0684
DATA,0.0266,0.0431,142988,0.0696
DATA,0.0747,-0.0877,143013,-0.0129
DATA,0.0051,-0.0261,143037,-0.0210
DATA,-0.0157,-0.1005,143074,-0.1162
DATA,0.0380,-0.0456,143098,-0.0075
DATA,0.0517,-0.0573,143123,-0.0057
DATA,-0.0246,-0.0081,143148,-0.0326
DATA,-0.0305,0.0279,143172,-0.0026
DATA,0.0139,-0.0853,143197,-0.0714
DATA,-0.0072,-0.1405,143221,-0.1477
DATA,-0.0228,-0.0795,143246,-0.1022
DATA,-0.0439,0.0070,143270,-0.0369
DATA,0.0354,-0.0543,143295,-0.0189
DATA,0.0009,-0.1780,143319,-0.1771
DATA,0.0556,-0.1333,143344,-0.0777
DATA,-0.0417,-0.1213,143368,-0.1630
DATA,0.0725,-0.0102,143393,0.0623
DATA,0.0188,-0.0503,143430,-0.0314
DATA,-0.0135,-0.0485,143454,-0.0620
DATA,0.0231,0.0376,143479,0.0607
DATA,-0.0150,-0.1114,143503,-0.1263
DATA,0.0166,-0.0696,143528,-0.0530
DATA,-0.0638,0.0127,143552,-0.0511
DATA,0.0112,-0.1058,143577,-0.0946
DATA,0.0026,-0.0777,143601,-0.0750
DATA,0.0673,-0.0349,143626,0.0323
DATA,-0.0966,0.0682,143651,-0.0285
DATA,0.0053,0.0219,143675,0.0272
DATA,-0.0366,-0.0245,143700,-0.0611
DATA,-0.0566,-0.0444,143724,-0.1010
DATA,0.0160,-0.1030,143761,-0.0870
DATA,-0.0368,-0.1192,143785,-0.1560
DATA,-0.0017,-0.0320,143810,-0.0337
DATA,0.0259,0.0238,143835,0.0497
DATA,0.0775,0.0290,143859,0.1066
DATA,0.0312,-0.0304,143884,0.0008
DATA,-0.0154,-0.1098,143908,-0.1252
DATA,0.0024,-0.0927,143933,-0.0903
DATA,0.0289,0.0111,143957,0.0400
DATA,-0.0018,-0.1416,143982,-0.1434
DATA,0.0003,0.0666,144006,0.0669
DATA,0.0496,-0.0444,144031,0.0052
DATA,-0.0118,-0.1019,144055,-0.1137
DATA,-0.0400,0.0369,144080,-0.0031
DATA,-0.0280,-0.0403,144117,-0.0683
DATA,-0.0531,0.0117,144141,-0.0414
DATA,0.0272,0.0379,144166,0.0650
DATA,0.0270,0.0159,144190,0.0428
DATA,0.0020,-0.0580,144215,-0.0560
DATA,0.0549,-0.1758,144239,-0.1208
DATA,-0.0119,0.0324,144264,0.0205
DATA,-0.0352,-0.0408,144288,-0.0760
DATA,0.0558,0.0226,144313,0.0784
DATA,0.0718,-0.0950,144338,-0.0232
DATA,0.0019,0.0601,144362,0.0619
DATA,0.0577,-0.0731,144387,-0.0154
DATA,-0.0248,-0.1281,144411,-0.1529
DATA,-0.0229,-0.0865,144436,-0.1094
DATA,0.0019,0.0168,144472,0.0186
DATA,-0.0331,0.0511,144497,0.0180
DATA,-0.0085,-0.1346,144522,-0.1431
DATA,0.0846,-0.1605,144546,-0.0758
DATA,-0.0170,-0.1668,144571,-0.1838
DATA,0.0472,-0.0616,144595,-0.0144
DATA,-0.0117,-0.0031,144620,-0.0148
DATA,-0.0367,-0.0442,144644,-0.0809
DATA,0.0044,-0.0635,144669,-0.0592
DATA,-0.0354,0.0476,144693,0.0122
DATA,0.0263,0.0162,144718,0.0426
DATA,-0.0005,0.0068,144742,0.0063
DATA,-0.0165,-0.0538,144767,-0.0704
DATA,0.0831,0.0732,144804,0.1563
DATA,0.0517,-0.0902,144828,-0.0385
DATA,0.0227,0.1121,144853,0.1348
DATA,-0.0168,-0.1117,144877,-0.1285
DATA,0.0329,0.0919,144902,0.1248
DATA,0.0546,-0.0649,144926,-0.0103
DATA,-0.0055,-0.0199,144951,-0.0254
DATA,-0.0026,-0.0519,144975,-0.0545
DATA,-0.0274,-0.0767,145000,-0.1042
DATA,0.0209,-0.0192,145024,0.0017
DATA,-0.0202,-0.0450,145049,-0.0652
DATA,0.0267,0.0566,145074,0.0832
DATA,-0.0731,0.0411,145098,-0.0320
DATA,0.0006,-0.2076,145123,-0.2069
DATA,0.0137,0.0426,145159,0.0562
DATA,0.0197,-0.1138,145184,-0.0941
DATA,0.1021,0.0627,145208,0.1648
DATA,-0.0145,-0.0503,145233,-0.0647
DATA,0.0699,-0.0246,145258,0.0454
DATA,-0.0454,-0.0286,145282,-0.0740
DATA,-0.0686,-0.1240,145307,-0.1926
DATA,0.0711,-0.0954,145331,-0.0243
DATA,-0.0027,-0.0113,145356,-0.0141
DATA,-0.0118,-0.0114,145380,-0.0232
DATA,0.0055,0.0277,145405,0.0332
DATA,-0.0756,0.0235,145429,-0.0521
DATA,-0.0143,-0.0552,145454,-0.0694
DATA,-0.0201,-0.0087,145478,-0.0288
DATA,0.0261,-0.0655,145515,-0.0394
DATA,-0.0069,-0.0086,145540,-0.0155
DATA,-0.0255,-0.0321,145564,-0.0576
DATA,-0.0048,-0.0396,145589,-0.0444
DATA,-0.0447,0.0372,145613,-0.0075
DATA,-0.0397,-0.0808,145638,-0.1205
DATA,-0.0034,0.0067,145662,0.0033
DATA,-0.0050,-0.0255,145687,-0.0304
DATA,0.0489,-0.0872,145711,-0.0383
DATA,-0.0032,-0.0722,145736,-0.0754
DATA,-0.0478,0.0647,145761,0.0169
DATA,-0.0105,-0.0229,145785,-0.0334
DATA,-0.0243,0.0137,145810,-0.0107
DATA,-0.0366,-0.1237,145846,-0.1602
DATA,-0.0048,-0.0979,145871,-0.1027
DATA,-0.0272,-0.0506,145895,-0.0779
DATA,0.0461,0.0380,145920,0.0840
DATA,-0.1193,-0.1144,145945,-0.2337
DATA,0.0062,-0.0789,145969,-0.0727
DATA,-0.0525,0.0818,145994,0.0294
DATA,-0.0234,-0.0504,146018,-0.0738
DATA,-0.0263,-0.0392,146043,-0.0655
DATA,-0.0888,-0.0106,146067,-0.0994
DATA,0.0039,0.0129,146092,0.0168
DATA,-0.0336,-0.0059,146116,-0.0395
DATA,-0.0678,0.0947,146141,0.0269
DATA,0.0249,-0.0856,146165,-0.0607
DATA,0.0508,-0.0366,146202,0.0142
DATA,0.0567,-0.0965,146227,-0.0398
DATA,0.0083,-0.0570,146251,-0.0487
DATA,0.0069,-0.0177,146276,-0.0108
DATA,0.0415,-0.0227,146300,0.0188
DATA,0.0213,-0.0381,146325,-0.0167
DATA,-0.0114,-0.0239,146349,-0.0354
DATA,0.0322,-0.0841,146374,-0.0520
DATA,-0.0601,-0.0713,146398,-0.1314
DATA,-0.0800,0.0342,146423,-0.0458
DATA,-0.0077,-0.0698,146447,-0.0776
DATA,-0.0040,-0.0183,146472,-0.0223
DATA,0.0043,-0.0614,146497,-0.0571
DATA,-0.0250,0.0842,146521,0.0592
DATA,-0.0104,-0.0087,146558,-0.0190
DATA,-0.0136,-0.1322,146582,-0.1458
DATA,0.0037,0.0728,146607,0.0765
DATA,-0.0285,-0.0102,146631,-0.0388
DATA,-0.0202,-0.0682,146656,-0.0884
DATA,-0.0370,-0.0047,146681,-0.0417
DATA,0.0155,-0.0886,146705,-0.0731
DATA,0.0686,-0.0761,146730,-0.0075
DATA,-0.0329,0.1458,146754,0.1129
DATA,0.0183,-0.0250,146779,-0.0067
DATA,-0.0112,-0.0931,146803,-0.1043
DATA,0.0271,-0.0301,146828,-0.0029
DATA,0.0383,-0.0139,146852,0.0245
DATA,0.0221,0.0840,146889,0.1061
DATA,0.0014,0.0512,146914,0.0526
DATA,0.0046,0.0089,146938,0.0135
DATA,0.0050,-0.0312,146963,-0.0262
DATA,0.0284,-0.0096,146987,0.0187
DATA,0.1320,-0.0286,147012,0.1035
DATA,-0.0146,-0.0816,147036,-0.0962
DATA,0.0485,-0.0505,147061,-0.0020
DATA,0.0310,-0.1174,147085,-0.0864
DATA,-0.0578,-0.0087,147110,-0.0665
DATA,-0.0544,0.0523,147134,-0.0020
DATA,-0.0163,-0.0184,147159,-0.0347
DATA,-0.0350,-0.0339,147184,-0.0689
DATA,0.0107,0.0006,147208,0.0114
DATA,0.0702,-0.0614,147245,0.0088
DATA,-0.0553,0.0008,147269,-0.0546
DATA,0.0518,-0.0617,147294,-0.0099
DATA,-0.0271,-0.0996,147318,-0.1268
DATA,0.0283,0.0032,147343,0.0315
DATA,0.0250,-0.0822,147368,-0.0572
DATA,-0.0000,-0.1107,147392,-0.1107
DATA,-0.0025,-0.1110,147417,-0.1135
DATA,0.0006,-0.0757,147441,-0.0751
DATA,-0.0246,0.0656,147466,0.0410
DATA,-0.0023,0.0178,147490,0.0154
DATA,-0.0617,-0.0788,147515,-0.1404
DATA,0.0513,-0.0414,147539,0.0098
DATA,0.0200,-0.1057,147564,-0.0857
DATA,-0.0450,0.0629,147601,0.0179
DATA,0.0335,0.0469,147625,0.0804
DATA,0.0268,0.0069,147650,0.0337
DATA,0.0123,-0.0796,147674,-0.0673
DATA,-0.0251,-0.0937,147699,-0.1188
DATA,-0.0055,-0.0098,147723,-0.0154
DATA,0.0100,0.0065,147748,0.0166
DATA,0.0243,0.0118,147772,0.0361
DATA,-0.0272,-0.0264,147797,-0.0536
DATA,0.0110,-0.0516,147821,-0.0406
DATA,0.0352,-0.0906,147846,-0.0554
DATA,-0.0459,-0.0852,147870,-0.1311
DATA,-0.0252,-0.0295,147895,-0.0547
DATA,-0.0138,-0.0160,147920,-0.0297
DATA,-0.0559,-0.0790,147956,-0.1350
DATA,-0.0085,-0.0670,147981,-0.0755
DATA,-0.0115,0.0078,148005,-0.0037
DATA,-0.0747,0.0121,148030,-0.0626
DATA,0.0193,0.0296,148054,0.0489
DATA,0.0412,-0.0340,148079,0.0072
DATA,0.0462,-0.0135,148104,0.0327
DATA,0.0026,-0.0419,148128,-0.0393
DATA,-0.0209,-0.0198,148153,-0.0407
DATA,0.0411,-0.0378,148177,0.0033
DATA,0.0281,-0.0065,148202,0.0216
DATA,-0.0055,-0.0607,148226,-0.0662
DATA,-0.0476,0.0581,148251,0.0105
DATA,0.0115,-0.0111,148288,0.0004
DATA,0.0346,-0.0197,148312,0.0148
DATA,-0.0428,-0.0489,148337,-0.0917
DATA,-0.0128,-0.1192,148361,-0.1320
DATA,-0.0162,-0.0420,148386,-0.0582
DATA,-0.0256,0.0136,148410,-0.0120
DATA,-0.0226,-0.1039,148435,-0.1265
DATA,-0.0582,-0.1428,148459,-0.2010
DATA,0.0701,0.0214,148484,0.0915
DATA,-0.0553,-0.0383,148508,-0.0935
DATA,0.0400,0.0677,148533,0.1077
DATA,0.0342,-0.0544,148557,-0.0203
DATA,-0.0005,-0.0144,148582,-0.0149
DATA,0.0068,0.0291,148606,0.0359
DATA,-0.0249,0.0420,148643,0.0171
DATA,0.0973,0.0302,148668,0.1274
DATA,-0.0174,-0.0562,148692,-0.0736
DATA,0.0039,-0.0161,148717,-0.0122
DATA,0.0213,0.0472,148741,0.0686
DATA,0.0940,-0.0465,148766,0.0475
DATA,-0.0158,-0.0708,148790,-0.0867
DATA,0.0384,0.0143,148815,0.0527
DATA,-0.0347,-0.0116,148840,-0.0462
DATA,0.0415,-0.0073,148864,0.0342
DATA,0.0191,-0.0316,148889,-0.0125
DATA,-0.0216,0.0168,148913,-0.0047
DATA,-0.0327,0.0354,148938,0.0027
DATA,0.0131,0.0615,148962,0.0747
DATA,0.0034,-0.0564,148999,-0.0530
DATA,-0.0256,-0.0416,149024,-0.0672
DATA,0.0284,-0.0752,149048,-0.0468
DATA,0.0189,-0.0390,149073,-0.0201
DATA,-0.0265,-0.1523,149097,-0.1789
DATA,-0.0195,-0.1126,149122,-0.1321
DATA,0.0187,0.0507,149146,0.0693
DATA,0.0721,-0.0310,149171,0.0411
DATA,0.0283,0.0203,149195,0.0486
DATA,-0.0165,-0.0072,149220,-0.0237
DATA,0.0154,-0.0181,149244,-0.0027
DATA,0.0083,0.0479,149269,0.0561
DATA,-0.0371,-0.1254,149293,-0.1625
DATA,0.0173,0.0102,149330,0.0274
DATA,0.0219,-0.0999,149355,-0.0780
DATA,-0.0093,-0.0185,149379,-0.0278
DATA,0.0474,-0.0627,149404,-0.0153
DATA,0.0070,-0.0670,149428,-0.0601
DATA,-0.0328,-0.1194,149453,-0.1522
DATA,-0.0098,-0.0499,149477,-0.0597
DATA,0.0386,-0.0583,149502,-0.0198
DATA,-0.0423,-0.0433,149527,-0.0856
DATA,0.0213,-0.0767,149551,-0.0554
DATA,-0.0330,-0.1192,149576,-0.1522
DATA,0.0064,-0.1683,149600,-0.1619
DATA,-0.0340,-0.0132,149625,-0.0471
DATA,0.0229,-0.0325,149649,-0.0096
DATA,0.0342,0.0749,149686,0.1091
DATA,-0.0107,0.0146,149711,0.0039
DATA,-0.0433,-0.0693,149735,-0.1126
DATA,-0.0692,-0.0384,149760,-0.1076
DATA,0.0013,0.0624,149784,0.0637
DATA,-0.0193,-0.0294,149809,-0.0487
DATA,-0.0390,-0.0254,149833,-0.0644
DATA,0.0242,-0.0136,149858,0.0106
